"zone","state","lga","sector","ea","hhid","indiv","s4bq1","s4bq8","s4bq9","s4bq9_os","s4bq14","s4bq15__1","s4bq15__2","s4bq15__3","s4bq15__4","s4bq15__5","s4bq15__6","s4bq15__n96","s4bq15_os"
2,5,518,2,1788,59176,7,1,1,2,,2,,,,,,,,
2,5,518,2,1788,59179,1,1,1,3,,2,,,,,,,,
2,5,518,2,1788,59179,2,1,1,3,,2,,,,,,,,
2,5,518,2,1788,59179,3,1,2,,,2,,,,,,,,
2,5,518,2,1788,59179,4,2,,,,,,,,,,,,
2,5,518,2,1788,59179,5,2,,,,,,,,,,,,
2,5,518,2,1788,59179,6,2,,,,,,,,,,,,
2,5,518,2,1788,59179,7,2,,,,,,,,,,,,
2,5,518,2,1788,59179,8,1,1,3,,2,,,,,,,,
2,5,518,2,1788,59180,1,1,1,3,,2,,,,,,,,
2,5,518,2,1788,59180,2,1,1,3,,2,,,,,,,,
2,5,518,2,1788,59180,3,2,,,,,,,,,,,,
2,5,518,2,1788,59180,4,2,,,,,,,,,,,,
2,5,518,2,1788,59180,5,1,1,3,,2,,,,,,,,
2,5,518,2,2802,59182,1,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59182,2,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59182,3,2,,,,,,,,,,,,
2,5,518,2,2802,59182,4,2,,,,,,,,,,,,
2,5,518,2,2802,59184,1,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59184,2,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59184,3,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59184,4,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59184,5,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59184,6,1,2,,,2,,,,,,,,
2,5,518,2,2802,59184,7,2,,,,,,,,,,,,
2,5,518,2,2802,59184,8,2,,,,,,,,,,,,
2,5,518,2,2802,59184,9,2,,,,,,,,,,,,
2,5,518,2,2802,59185,1,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59185,2,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59185,3,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59185,4,2,,,,,,,,,,,,
2,5,518,2,2802,59185,5,2,,,,,,,,,,,,
2,5,518,2,2802,59185,6,2,,,,,,,,,,,,
2,5,518,2,2802,59186,1,1,1,1,,1,1,0,0,0,0,0,0,
2,5,518,2,2802,59186,2,1,1,1,,1,1,0,0,0,0,0,0,
2,5,518,2,2802,59186,3,2,,,,,,,,,,,,
2,5,518,2,2802,59186,4,2,,,,,,,,,,,,
2,5,518,2,2802,59186,5,2,,,,,,,,,,,,
2,5,518,2,2802,59187,1,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59187,2,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59187,3,1,1,1,,1,1,0,0,0,0,0,0,
2,5,518,2,2802,59187,4,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59188,1,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59188,2,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59188,3,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59188,4,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59189,1,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59189,2,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59189,3,2,,,,,,,,,,,,
2,5,518,2,2802,59189,4,2,,,,,,,,,,,,
2,5,518,2,2802,59189,5,2,,,,,,,,,,,,
2,5,518,2,2802,59189,6,2,,,,,,,,,,,,
2,5,518,2,2802,59189,7,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59190,1,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59190,2,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59190,3,2,,,,,,,,,,,,
2,5,518,2,2802,59190,4,2,,,,,,,,,,,,
2,5,518,2,2802,59190,5,2,,,,,,,,,,,,
2,5,518,2,2802,59191,1,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59191,2,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59191,3,1,2,,,2,,,,,,,,
2,5,518,2,2802,59191,4,1,2,,,2,,,,,,,,
2,5,518,2,2802,59191,5,2,,,,,,,,,,,,
2,5,518,2,2802,59191,6,2,,,,,,,,,,,,
2,5,518,2,2802,59191,7,2,,,,,,,,,,,,
2,5,518,2,2802,59191,8,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59191,9,1,2,,,2,,,,,,,,
2,5,518,2,2802,59191,10,1,2,,,2,,,,,,,,
2,5,518,2,2802,59192,1,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59192,2,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59192,3,1,1,1,,2,,,,,,,,
2,5,518,2,2802,59192,4,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59192,5,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59192,6,1,1,2,,2,,,,,,,,
2,5,518,2,2802,59192,7,1,1,2,,2,,,,,,,,
2,5,511,2,796,59212,1,1,1,1,,2,,,,,,,,
2,5,511,2,796,59212,2,1,1,2,,2,,,,,,,,
2,5,511,2,796,59212,3,2,,,,,,,,,,,,
2,5,511,2,796,59212,4,1,1,2,,2,,,,,,,,
2,5,514,2,1964,59214,1,1,2,,,2,,,,,,,,
2,5,514,2,1964,59214,2,1,2,,,2,,,,,,,,
2,5,514,2,1964,59214,3,1,2,,,2,,,,,,,,
2,5,514,2,1964,59214,4,1,2,,,2,,,,,,,,
2,5,514,2,1964,59214,5,1,2,,,2,,,,,,,,
2,5,514,2,1964,59214,6,2,,,,,,,,,,,,
2,5,514,2,1964,59214,7,2,,,,,,,,,,,,
5,6,602,2,0,60001,1,1,1,1,,2,,,,,,,,
5,6,602,2,1356,60002,1,1,1,1,,2,,,,,,,,
5,6,602,2,1356,60002,2,1,1,1,,2,,,,,,,,
5,6,602,2,1356,60002,3,2,,,,,,,,,,,,
5,6,602,2,1356,60002,4,2,,,,,,,,,,,,
5,6,602,2,1356,60002,5,2,,,,,,,,,,,,
5,6,602,2,0,60004,1,1,1,3,,2,,,,,,,,
5,6,602,2,1356,60005,1,1,1,3,,2,,,,,,,,
5,6,602,2,0,60006,2,1,1,2,,2,,,,,,,,
5,6,602,2,0,60006,6,1,1,1,,2,,,,,,,,
5,6,602,2,0,60006,7,1,1,1,,2,,,,,,,,
5,6,602,2,0,60006,8,2,,,,,,,,,,,,
5,6,602,2,0,60006,9,2,,,,,,,,,,,,
5,6,602,2,0,60006,10,2,,,,,,,,,,,,
5,6,602,2,0,60006,11,1,1,2,,2,,,,,,,,
5,6,602,2,0,60006,12,2,,,,,,,,,,,,
5,6,602,2,0,60008,2,1,2,,,2,,,,,,,,
5,6,602,2,1356,60009,1,1,1,1,,2,,,,,,,,
5,6,602,2,1356,60009,2,1,1,2,,2,,,,,,,,
5,6,602,2,1356,60009,4,1,1,1,,2,,,,,,,,
5,6,602,2,1356,60009,6,1,1,2,,2,,,,,,,,
5,6,602,2,1356,60010,1,1,1,3,,2,,,,,,,,
5,6,602,2,1356,60010,2,1,1,3,,2,,,,,,,,
5,6,602,2,1356,60010,6,1,1,3,,2,,,,,,,,
5,6,602,2,1356,60010,7,1,2,,,2,,,,,,,,
5,6,602,2,1356,60010,8,1,1,3,,2,,,,,,,,
5,6,602,2,1356,60010,10,1,2,,,2,,,,,,,,
5,6,602,2,1356,60010,11,1,2,,,2,,,,,,,,
5,6,602,2,1356,60010,13,1,2,,,2,,,,,,,,
5,6,602,2,1356,60010,14,1,2,,,2,,,,,,,,
5,6,607,2,1892,60031,2,1,1,1,,2,,,,,,,,
5,6,607,2,1892,60031,3,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60031,4,2,,,,,,,,,,,,
5,6,607,2,1892,60031,5,2,,,,,,,,,,,,
5,6,607,2,1892,60031,6,2,,,,,,,,,,,,
5,6,608,1,0,60032,1,1,1,1,,2,,,,,,,,
5,6,608,1,0,60032,4,1,1,1,,2,,,,,,,,
5,6,608,1,0,60033,1,1,1,1,,2,,,,,,,,
5,6,608,1,0,60033,2,1,1,1,,2,,,,,,,,
5,6,608,1,0,60033,3,1,1,1,,1,1,0,0,0,0,0,0,
5,6,608,1,0,60033,4,1,1,1,,1,1,0,0,0,0,0,0,
5,6,608,1,0,60033,5,1,1,1,,1,1,0,0,0,0,0,0,
5,6,608,1,0,60033,6,1,1,1,,1,0,1,0,0,0,0,0,
5,6,608,1,0,60033,7,1,1,2,,2,,,,,,,,
5,6,608,1,0,60033,8,2,,,,,,,,,,,,
5,6,607,2,1892,60034,1,1,1,1,,1,1,0,0,1,1,0,0,
5,6,607,2,1892,60034,2,1,1,1,,1,1,0,0,0,0,0,0,
5,6,607,2,1892,60034,3,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60034,4,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60034,6,2,,,,,,,,,,,,
5,6,607,2,1892,60034,7,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60034,8,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60034,9,2,,,,,,,,,,,,
5,6,607,2,1892,60034,11,2,,,,,,,,,,,,
5,6,607,2,1892,60034,12,2,,,,,,,,,,,,
5,6,607,2,1892,60035,1,1,1,1,,1,1,0,0,0,0,0,0,
5,6,607,2,1892,60035,2,1,1,1,,2,,,,,,,,
5,6,607,2,1892,60035,3,1,1,2,,1,0,1,0,0,0,0,0,
5,6,607,2,1892,60035,4,1,1,2,,1,0,1,0,0,0,0,0,
5,6,607,2,1892,60035,5,2,,,,,,,,,,,,
5,6,607,2,1892,60035,6,1,2,,,2,,,,,,,,
5,6,607,2,1892,60037,1,1,1,1,,1,1,0,0,0,1,0,0,
5,6,607,2,1892,60037,2,1,1,1,,2,,,,,,,,
5,6,607,2,1892,60037,6,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60038,1,1,1,1,,2,,,,,,,,
5,6,607,2,1892,60038,2,1,1,1,,2,,,,,,,,
5,6,607,2,1892,60038,3,1,1,1,,1,1,0,0,0,1,0,0,
5,6,607,2,1892,60038,5,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60038,6,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60038,7,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60038,8,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60039,1,1,1,1,,1,0,0,0,0,1,0,0,
5,6,607,2,1892,60039,2,1,1,1,,2,,,,,,,,
5,6,607,2,1892,60039,3,1,1,1,,1,0,0,0,0,1,0,0,
5,6,607,2,1892,60039,7,1,1,2,,2,,,,,,,,
5,6,607,2,1892,60040,1,1,1,1,,1,0,0,0,0,1,0,0,
5,6,607,2,1892,60040,2,1,1,1,,2,,,,,,,,
5,6,607,2,1892,60040,7,1,1,1,,1,0,0,0,0,1,0,0,
5,6,607,2,1892,60040,8,1,1,1,,1,0,0,0,0,1,0,0,
5,6,607,2,1892,60040,10,1,1,1,,1,0,0,0,0,1,0,0,
5,6,607,2,1892,60040,12,2,,,,,,,,,,,,
5,6,607,2,1892,60040,13,2,,,,,,,,,,,,
5,6,601,2,640,60041,1,1,1,1,,1,1,0,0,0,0,0,0,
5,6,601,2,640,60041,3,1,1,1,,1,1,0,0,0,1,0,0,
5,6,601,2,640,60041,5,1,1,1,,1,1,0,0,0,0,0,0,
5,6,601,2,640,60041,6,2,,,,,,,,,,,,
5,6,601,2,640,60041,7,1,1,2,,2,,,,,,,,
5,6,601,2,640,60041,9,2,,,,,,,,,,,,
5,6,601,2,640,60041,10,1,1,2,,2,,,,,,,,
5,6,601,2,640,60042,1,1,1,1,,2,,,,,,,,
5,6,601,2,640,60042,5,1,1,2,,2,,,,,,,,
5,6,601,2,640,60043,1,1,1,1,,2,,,,,,,,
5,6,601,2,640,60043,2,1,1,1,,2,,,,,,,,
5,6,601,2,640,60043,6,1,1,2,,2,,,,,,,,
5,6,601,2,640,60043,7,2,,,,,,,,,,,,
5,6,601,2,640,60043,8,2,,,,,,,,,,,,
5,6,601,2,640,60044,1,1,1,1,,1,1,0,0,0,0,0,0,
5,6,601,2,640,60044,2,1,1,1,,2,,,,,,,,
5,6,601,2,640,60044,3,1,1,2,,2,,,,,,,,
5,6,601,2,640,60044,5,1,1,2,,2,,,,,,,,
5,6,601,2,640,60044,6,2,,,,,,,,,,,,
5,6,601,2,640,60044,7,2,,,,,,,,,,,,
5,6,601,2,640,60045,1,1,1,1,,2,,,,,,,,
5,6,601,2,640,60045,2,1,1,1,,2,,,,,,,,
5,6,601,2,640,60045,3,1,1,1,,2,,,,,,,,
5,6,601,2,640,60045,5,1,1,2,,2,,,,,,,,
5,6,601,2,640,60047,2,1,1,1,,2,,,,,,,,
5,6,601,2,640,60047,5,1,1,1,,1,1,0,0,0,0,0,0,
5,6,601,2,640,60048,2,1,1,1,,2,,,,,,,,
5,6,601,2,640,60048,4,1,1,2,,2,,,,,,,,
5,6,601,2,640,60048,5,1,1,2,,2,,,,,,,,
5,6,601,2,640,60048,7,1,1,2,,2,,,,,,,,
5,6,601,2,640,60049,1,1,1,1,,2,,,,,,,,
5,6,601,2,640,60049,2,1,1,1,,2,,,,,,,,
5,6,601,2,640,60049,5,1,1,2,,2,,,,,,,,
5,6,601,2,640,60049,6,1,1,2,,2,,,,,,,,
5,6,601,2,640,60049,7,1,1,2,,2,,,,,,,,
5,6,601,2,640,60049,8,2,,,,,,,,,,,,
5,6,601,2,640,60049,9,2,,,,,,,,,,,,
5,6,601,2,640,60050,1,1,1,1,,2,,,,,,,,
5,6,601,2,640,60050,2,1,1,1,,2,,,,,,,,
5,6,601,2,640,60050,8,1,1,2,,2,,,,,,,,
5,6,601,2,640,60050,9,1,2,,,2,,,,,,,,
5,6,601,2,640,60050,11,2,,,,,,,,,,,,
5,6,601,2,640,60050,12,2,,,,,,,,,,,,
5,6,601,2,640,60050,13,2,,,,,,,,,,,,
5,6,605,2,162,60051,1,1,1,1,,1,1,0,0,0,0,0,0,
5,6,605,2,162,60051,2,1,1,1,,1,1,0,0,0,0,0,0,
5,6,605,2,162,60051,3,1,1,1,,1,1,0,0,0,0,0,0,
5,6,605,2,162,60051,4,1,1,1,,1,1,0,0,0,0,0,0,
5,6,605,2,162,60051,5,1,1,2,,1,0,1,0,0,0,0,0,
5,6,605,2,162,60051,6,2,,,,,,,,,,,,
5,6,605,2,162,60052,2,1,1,1,,2,,,,,,,,
5,6,605,2,162,60052,4,1,1,1,,1,0,0,0,0,1,0,0,
5,6,605,2,162,60052,5,1,1,1,,1,0,0,0,0,1,0,0,
5,6,605,2,162,60052,6,1,1,1,,1,0,0,0,0,1,0,0,
5,6,605,2,162,60052,8,2,,,,,,,,,,,,
5,3,318,2,0,60053,1,1,1,1,,2,,,,,,,,
5,3,318,2,0,60053,2,1,1,2,,2,,,,,,,,
5,3,318,2,0,60053,3,2,,,,,,,,,,,,
5,3,318,2,0,60053,4,2,,,,,,,,,,,,
5,3,313,2,0,60054,6,1,1,1,,2,,,,,,,,
5,3,313,2,0,60054,8,1,1,1,,1,1,0,0,0,0,0,0,
5,3,313,2,0,60054,9,1,1,2,,1,0,1,0,0,0,0,0,
5,6,605,2,162,60055,1,1,1,1,,2,,,,,,,,
5,6,605,2,162,60055,2,1,1,1,,2,,,,,,,,
5,6,605,2,162,60055,5,2,,,,,,,,,,,,
5,6,605,2,0,60056,1,1,1,1,,2,,,,,,,,
5,6,605,2,0,60056,4,1,2,,,2,,,,,,,,
5,6,605,2,0,60057,1,1,1,1,,2,,,,,,,,
5,6,605,2,0,60057,2,1,1,1,,2,,,,,,,,
5,6,605,2,0,60057,3,1,1,1,,2,,,,,,,,
5,6,605,2,0,60057,4,1,1,1,,2,,,,,,,,
5,6,605,2,0,60057,5,1,1,2,,2,,,,,,,,
5,6,605,2,0,60057,6,1,1,1,,1,1,0,0,0,0,0,0,
5,6,605,2,0,60057,7,1,1,1,,1,0,0,1,0,0,0,0,
5,6,605,2,0,60057,8,1,1,1,,1,0,0,1,0,0,0,0,
5,6,605,2,0,60058,1,1,1,1,,1,0,0,0,0,1,0,0,
5,6,605,2,0,60058,2,1,1,1,,2,,,,,,,,
5,6,605,2,0,60058,3,1,1,2,,2,,,,,,,,
5,6,605,2,0,60058,4,2,,,,,,,,,,,,
5,6,605,2,0,60058,5,1,1,1,,2,,,,,,,,
5,6,605,2,162,60059,1,1,1,1,,2,,,,,,,,
5,6,605,2,162,60059,2,1,1,2,,2,,,,,,,,
5,6,608,1,0,60060,2,1,1,1,,2,,,,,,,,
5,6,608,1,0,60060,5,1,1,1,,1,1,0,0,0,0,0,0,
5,6,608,1,0,60060,8,1,1,2,,2,,,,,,,,
5,6,608,1,0,60060,9,1,1,2,,2,,,,,,,,
5,6,608,1,0,60060,10,1,1,2,,2,,,,,,,,
5,6,601,2,16,69001,1,1,1,1,,2,,,,,,,,
5,6,601,2,16,69001,2,2,,,,,,,,,,,,
5,6,601,2,16,69001,3,2,,,,,,,,,,,,
5,6,601,2,16,69004,1,1,1,1,,2,,,,,,,,
5,6,601,2,16,69004,2,1,1,1,,2,,,,,,,,
5,6,601,2,16,69004,3,1,1,2,,2,,,,,,,,
5,6,601,2,16,69004,4,1,1,1,,2,,,,,,,,
5,6,601,2,16,69004,5,1,1,2,,2,,,,,,,,
5,6,601,2,16,69004,6,1,1,2,,2,,,,,,,,
5,6,601,2,16,69004,7,1,1,2,,2,,,,,,,,
5,6,601,2,16,69005,1,1,1,1,,2,,,,,,,,
5,6,601,2,16,69005,2,1,1,1,,2,,,,,,,,
5,6,601,2,16,69005,3,1,1,2,,2,,,,,,,,
5,6,601,2,16,69005,4,1,1,2,,2,,,,,,,,
5,6,601,2,16,69005,5,1,1,2,,2,,,,,,,,
5,6,601,2,16,69005,6,2,,,,,,,,,,,,
5,6,601,2,16,69005,7,2,,,,,,,,,,,,
5,6,601,2,16,69005,8,1,1,1,,1,1,0,0,0,0,0,0,
5,6,601,2,16,69006,1,1,1,1,,2,,,,,,,,
5,6,601,2,16,69006,2,1,1,2,,2,,,,,,,,
5,6,601,2,16,69006,3,1,1,2,,2,,,,,,,,
5,6,601,2,16,69006,4,1,1,2,,2,,,,,,,,
5,6,601,2,16,69006,5,2,,,,,,,,,,,,
5,6,601,2,16,69006,6,2,,,,,,,,,,,,
5,6,601,2,16,69006,7,2,,,,,,,,,,,,
5,6,601,2,16,69007,1,1,1,1,,2,,,,,,,,
5,6,601,2,16,69007,2,1,1,1,,2,,,,,,,,
5,6,601,2,16,69007,3,2,,,,,,,,,,,,
5,6,601,2,16,69007,4,2,,,,,,,,,,,,
5,6,601,2,16,69007,5,2,,,,,,,,,,,,
5,6,601,2,16,69009,1,1,1,1,,2,,,,,,,,
5,6,601,2,16,69009,2,1,1,1,,2,,,,,,,,
5,6,601,2,16,69010,1,1,1,1,,2,,,,,,,,
5,6,601,2,16,69010,2,1,1,1,,2,,,,,,,,
5,6,601,2,16,69010,3,1,1,2,,2,,,,,,,,
5,6,601,2,16,69012,1,1,1,3,,2,,,,,,,,
5,6,604,1,858,69013,1,1,1,3,,2,,,,,,,,
5,6,604,1,858,69014,1,1,1,1,,2,,,,,,,,
5,6,604,1,858,69016,1,1,1,1,,2,,,,,,,,
5,6,604,1,858,69016,2,1,1,1,,1,1,1,1,0,0,0,0,
5,6,604,1,858,69016,3,1,1,1,,2,,,,,,,,
5,6,604,1,858,69016,4,1,1,2,,2,,,,,,,,
5,6,604,1,858,69016,5,2,,,,,,,,,,,,
5,6,604,1,858,69017,1,1,1,2,,2,,,,,,,,
5,6,604,1,858,69017,2,1,1,1,,2,,,,,,,,
5,6,604,1,858,69017,3,2,,,,,,,,,,,,
5,6,604,1,858,69017,4,2,,,,,,,,,,,,
5,6,604,1,858,69017,5,2,,,,,,,,,,,,
5,6,604,1,858,69020,1,1,1,1,,1,1,0,0,0,0,0,0,
5,6,604,1,858,69020,2,1,1,1,,2,,,,,,,,
5,6,604,1,858,69020,3,2,,,,,,,,,,,,
5,6,604,1,858,69021,1,1,2,,,2,,,,,,,,
5,6,604,1,858,69021,2,1,1,2,,2,,,,,,,,
5,6,604,1,858,69021,3,1,2,,,2,,,,,,,,
5,6,604,1,858,69021,4,1,2,,,2,,,,,,,,
5,6,604,1,858,69021,5,2,,,,,,,,,,,,
5,6,604,1,858,69021,6,2,,,,,,,,,,,,
5,6,604,1,858,69021,7,2,,,,,,,,,,,,
5,6,604,1,858,69022,1,1,1,1,,2,,,,,,,,
5,6,604,1,858,69022,2,1,1,2,,2,,,,,,,,
5,6,604,1,858,69022,3,1,1,1,,1,0,0,1,0,0,0,0,
5,6,604,1,858,69022,4,1,1,2,,2,,,,,,,,
5,6,604,1,858,69022,5,1,1,1,,2,,,,,,,,
5,6,604,1,858,69023,1,1,1,1,,2,,,,,,,,
5,6,604,1,858,69023,2,2,,,,,,,,,,,,
5,6,604,1,858,69023,3,1,1,2,,2,,,,,,,,
5,6,606,2,790,69025,1,1,1,2,,2,,,,,,,,
5,6,606,2,790,69025,2,1,1,1,,1,1,0,0,0,0,0,0,
5,6,606,2,790,69025,4,1,1,2,,2,,,,,,,,
5,6,606,2,790,69025,5,2,,,,,,,,,,,,
5,6,606,2,790,69025,6,2,,,,,,,,,,,,
5,6,606,2,790,69026,1,1,1,1,,2,,,,,,,,
5,6,606,2,790,69026,2,1,1,2,,2,,,,,,,,
5,6,606,2,790,69026,3,1,1,2,,2,,,,,,,,
5,6,606,2,790,69026,4,1,1,2,,2,,,,,,,,
5,6,606,2,790,69026,5,1,1,2,,2,,,,,,,,
5,6,606,2,790,69026,6,2,,,,,,,,,,,,
5,6,606,2,790,69026,7,2,,,,,,,,,,,,
5,6,606,2,790,69026,8,2,,,,,,,,,,,,
5,6,606,2,790,69026,9,2,,,,,,,,,,,,
5,6,606,2,790,69027,1,1,1,1,,2,,,,,,,,
5,6,606,2,790,69027,2,1,1,2,,2,,,,,,,,
5,6,606,2,790,69027,3,1,1,2,,2,,,,,,,,
5,6,606,2,790,69027,4,1,1,2,,2,,,,,,,,
5,6,606,2,790,69027,5,2,,,,,,,,,,,,
5,6,606,2,790,69027,6,2,,,,,,,,,,,,
5,6,606,2,790,69027,7,1,1,2,,2,,,,,,,,
5,6,606,2,790,69027,8,2,,,,,,,,,,,,
5,6,606,2,790,69028,1,1,1,1,,1,1,0,0,0,0,0,0,
5,6,606,2,790,69028,2,1,1,1,,1,0,1,0,0,0,0,0,
5,6,606,2,790,69028,3,2,,,,,,,,,,,,
5,6,606,2,790,69028,4,2,,,,,,,,,,,,
5,6,606,2,790,69028,5,2,,,,,,,,,,,,
5,6,606,2,790,69029,1,1,1,1,,2,,,,,,,,
5,6,606,2,790,69029,2,1,1,1,,2,,,,,,,,
5,6,606,2,790,69029,3,1,1,1,,1,1,0,0,0,0,0,0,
5,6,606,2,790,69029,4,1,1,2,,2,,,,,,,,
5,6,606,2,790,69029,5,2,,,,,,,,,,,,
5,6,606,2,790,69030,1,1,1,1,,2,,,,,,,,
5,6,606,2,790,69030,2,1,1,2,,2,,,,,,,,
5,6,606,2,790,69030,3,1,1,2,,2,,,,,,,,
5,6,606,2,790,69030,4,1,2,,,2,,,,,,,,
5,6,606,2,790,69030,5,1,1,2,,2,,,,,,,,
5,6,606,2,790,69030,6,1,1,2,,2,,,,,,,,
5,6,606,2,790,69030,7,1,1,2,,2,,,,,,,,
5,6,606,2,790,69030,8,1,1,2,,2,,,,,,,,
5,6,606,2,790,69030,9,2,,,,,,,,,,,,
5,6,606,2,790,69030,11,2,,,,,,,,,,,,
5,6,606,2,790,69031,1,1,1,1,,2,,,,,,,,
5,6,606,2,790,69031,2,1,1,2,,2,,,,,,,,
5,6,606,2,790,69031,4,1,1,2,,2,,,,,,,,
5,6,606,2,790,69031,5,2,,,,,,,,,,,,
5,6,606,2,790,69031,6,2,,,,,,,,,,,,
5,6,606,2,790,69031,7,2,,,,,,,,,,,,
5,6,606,2,790,69031,8,2,,,,,,,,,,,,
5,6,606,2,790,69031,9,2,,,,,,,,,,,,
5,6,606,2,790,69033,1,1,1,1,,2,,,,,,,,
5,6,606,2,790,69033,2,1,1,2,,2,,,,,,,,
5,6,606,2,790,69033,3,1,1,1,,2,,,,,,,,
5,6,606,2,790,69033,4,1,2,,,2,,,,,,,,
5,6,606,2,790,69033,5,1,1,2,,2,,,,,,,,
5,6,606,2,790,69033,6,2,,,,,,,,,,,,
5,6,606,2,790,69033,7,2,,,,,,,,,,,,
5,6,606,2,790,69033,8,2,,,,,,,,,,,,
5,6,606,2,790,69034,1,1,1,1,,2,,,,,,,,
5,6,606,2,790,69034,2,1,1,2,,2,,,,,,,,
5,6,606,2,790,69034,3,1,1,2,,2,,,,,,,,
5,6,606,2,790,69034,4,1,1,2,,2,,,,,,,,
5,6,606,2,790,69034,5,1,2,,,2,,,,,,,,
5,6,606,2,790,69034,6,2,,,,,,,,,,,,
5,6,606,2,790,69034,7,2,,,,,,,,,,,,
5,6,606,2,790,69034,8,2,,,,,,,,,,,,
5,6,606,2,790,69034,9,2,,,,,,,,,,,,
5,6,606,2,790,69036,1,1,1,1,,2,,,,,,,,
5,6,606,2,790,69036,2,1,1,2,,2,,,,,,,,
5,6,606,2,790,69036,3,1,1,2,,2,,,,,,,,
5,6,606,2,790,69036,4,1,1,2,,2,,,,,,,,
5,6,606,2,790,69036,5,1,1,2,,2,,,,,,,,
5,6,606,2,790,69036,6,2,,,,,,,,,,,,
5,6,606,2,790,69036,7,2,,,,,,,,,,,,
5,6,606,2,790,69036,8,2,,,,,,,,,,,,
5,6,608,2,1288,69037,1,1,1,1,,2,,,,,,,,
5,6,608,2,1288,69037,2,1,1,1,,2,,,,,,,,
5,6,608,2,1288,69037,3,1,1,1,,1,0,0,0,0,1,0,0,
5,6,608,2,1288,69037,4,1,1,1,,1,0,0,0,0,1,0,0,
5,6,608,2,1288,69037,5,1,1,1,,1,0,0,0,0,1,0,0,
5,6,608,2,1288,69037,6,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69037,7,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69037,8,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69037,9,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69037,10,2,,,,,,,,,,,,
5,6,608,2,1288,69037,11,2,,,,,,,,,,,,
5,6,608,2,1288,69037,12,2,,,,,,,,,,,,
5,6,608,2,1288,69037,13,2,,,,,,,,,,,,
5,6,608,2,1288,69038,1,1,1,1,,2,,,,,,,,
5,6,608,2,1288,69038,2,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69038,3,1,1,1,,1,0,0,0,0,1,0,0,
5,6,608,2,1288,69038,4,1,2,,,2,,,,,,,,
5,6,608,2,1288,69038,5,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69038,6,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69038,7,2,,,,,,,,,,,,
5,6,608,2,1288,69038,8,2,,,,,,,,,,,,
5,6,608,2,1288,69038,9,2,,,,,,,,,,,,
5,6,608,2,1288,69038,10,2,,,,,,,,,,,,
5,6,608,2,1288,69040,1,1,1,1,,2,,,,,,,,
5,6,608,2,1288,69040,2,1,1,1,,1,1,0,0,0,0,0,0,
5,6,608,2,1288,69040,3,2,,,,,,,,,,,,
5,6,608,2,1288,69040,4,2,,,,,,,,,,,,
5,6,608,2,1288,69040,5,2,,,,,,,,,,,,
5,6,608,2,1288,69041,1,1,1,1,,1,1,0,0,0,1,0,0,
5,6,608,2,1288,69042,1,1,1,1,,2,,,,,,,,
5,6,608,2,1288,69042,2,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69042,3,1,1,2,,2,,,,,,,,
5,6,608,2,1288,69042,4,2,,,,,,,,,,,,
