"zone","state","lga","sector","ea","cluster_id","serial_id","c01q02","c01q03","c01q04a","c01q04b","c01q04_os","c01q05","c01q06"
1,37,3702,1,1102,"3702-1102",5,2,48,8,,,28,26
1,37,3702,1,1102,"3702-1102",6,1,49,3,11,"s.a( Honourable).",28,41
1,37,3702,1,158,"3702-158",1,1,70,1,,,70,16
1,37,3702,1,158,"3702-158",2,1,62,3,,,62,34
1,37,3702,1,158,"3702-158",3,1,54,11,,"secretary",54,41
1,37,3702,1,158,"3702-158",4,1,60,3,11,"sa gbagyi",37,41
1,37,3702,1,158,"3702-158",5,1,53,3,11,"sa koro",21,16
1,37,3702,1,158,"3702-158",6,1,47,9,,,47,41
1,37,3702,1,158,"3702-158",7,1,43,12,,,43,16
1,37,3702,1,158,"3702-158",8,2,35,8,,,35,26
1,37,3702,1,972,"3702-972",1,1,77,1,,,28,16
1,37,3702,1,972,"3702-972",2,1,65,3,11,"madaki",28,0
1,37,3702,1,972,"3702-972",3,1,41,12,,,28,41
1,37,3702,1,972,"3702-972",4,1,43,11,,"secretary",28,26
1,37,3702,1,972,"3702-972",5,2,48,8,,,28,26
1,37,3702,1,972,"3702-972",6,1,49,3,,,28,41
1,37,3703,1,202,"3703-202",1,1,58,1,,,5,42
1,37,3703,1,202,"3703-202",2,1,50,3,11,"District Head",50,41
1,37,3703,1,202,"3703-202",3,1,60,9,,,60,51
1,37,3703,1,202,"3703-202",4,1,31,12,,,31,26
1,37,3703,1,202,"3703-202",5,2,82,8,,,82,0
1,37,3703,1,236,"3703-236",1,1,58,1,,,56,42
1,37,3703,1,236,"3703-236",2,1,50,3,11,"District Head",50,41
1,37,3703,1,236,"3703-236",3,1,60,9,,,60,51
1,37,3703,1,236,"3703-236",4,1,31,12,,,31,26
1,37,3703,1,236,"3703-236",5,2,82,8,,,82,0
1,37,3704,2,214,"3704-214",1,1,46,1,,,46,16
1,37,3704,2,214,"3704-214",2,1,42,3,11,"madaki",42,16
1,37,3704,2,214,"3704-214",3,1,31,11,,"secretary for the community",31,41
1,37,3704,2,214,"3704-214",4,1,55,9,,,55,41
1,37,3704,2,214,"3704-214",5,1,34,12,,,34,16
1,37,3704,2,214,"3704-214",6,2,50,8,,,50,0
1,37,3705,2,254,"3705-254",1,1,85,1,,,29,0
1,37,3705,2,254,"3705-254",2,1,35,3,,,28,0
1,37,3705,2,254,"3705-254",3,1,25,7,,,1,41
1,37,3705,2,254,"3705-254",4,1,48,9,,,15,51
1,37,3705,2,254,"3705-254",5,2,25,8,,,4,16
1,37,3705,2,254,"3705-254",6,1,35,12,,,20,34
1,37,3705,2,254,"3705-254",7,1,37,5,,,14,34
1,37,3705,2,254,"3705-254",8,1,51,9,,,1,23
1,37,3705,2,32,"3705-32",1,1,75,1,,,50,0
1,37,3705,2,32,"3705-32",2,1,45,11,,"shaban gari",45,26
1,37,3705,2,32,"3705-32",3,1,43,3,,,43,16
1,37,3705,2,32,"3705-32",4,1,46,3,,,46,0
1,37,3705,2,32,"3705-32",5,2,36,8,,,36,16
1,37,3705,2,32,"3705-32",6,1,39,5,,,39,42
1,37,3706,1,1376,"3706-1376",1,1,44,1,,,44,42
1,37,3706,1,1376,"3706-1376",2,1,57,3,11,"madaki",57,61
1,37,3706,1,1376,"3706-1376",3,1,33,12,,,33,16
1,37,3706,1,1376,"3706-1376",4,1,32,11,,"waziri",32,16
1,37,3706,1,1376,"3706-1376",5,1,42,3,11,"Galladima",42,41
1,37,3706,1,1376,"3706-1376",6,1,35,11,,"sarkin Yaki",35,42
1,37,3706,1,1376,"3706-1376",7,2,47,8,,,47,16
1,37,3706,1,156,"3706-156",1,1,50,1,,,50,0
1,37,3706,1,156,"3706-156",2,1,35,11,,"secretary",20,26
1,37,3706,1,156,"3706-156",3,1,50,3,11,"madaki",20,51
1,37,3706,1,156,"3706-156",4,1,47,9,,,20,51
1,37,3706,1,156,"3706-156",5,1,42,12,,,30,16
1,37,3706,1,156,"3706-156",6,2,40,8,,,17,51
1,37,3706,1,1836,"3706-1836",1,1,75,1,,,75,51
1,37,3706,1,1836,"3706-1836",2,1,40,3,11,"madaki",40,16
1,37,3706,1,1836,"3706-1836",3,1,45,9,,,26,51
1,37,3706,1,1836,"3706-1836",4,2,35,8,,,12,16
1,37,3706,1,1836,"3706-1836",5,1,32,8,11,"makama",8,41
1,37,3706,1,1836,"3706-1836",6,1,37,11,,"Leader",37,16
1,37,3706,1,1836,"3706-1836",7,1,30,3,,,30,26
1,37,3706,1,4144,"3706-4144",1,1,99,1,,,99,12
1,37,3706,1,4144,"3706-4144",2,1,50,8,,,50,26
1,37,3706,1,4144,"3706-4144",3,1,60,3,11,"madaki",60,16
1,37,3706,1,4144,"3706-4144",4,1,30,12,,,30,26
1,37,3706,1,4144,"3706-4144",5,2,53,8,,,53,16
1,37,3706,1,4144,"3706-4144",6,1,40,11,,"secretary",40,26
1,37,3706,1,4144,"3706-4144",7,1,51,9,,,5,41
4,4,405,2,716,"405-716",1,1,45,1,,,38,26
4,4,405,2,716,"405-716",2,2,38,2,,,20,34
4,4,405,2,716,"405-716",3,1,38,12,,,16,26
4,4,405,2,716,"405-716",4,1,55,1,,,38,42
4,4,405,2,716,"405-716",5,1,68,8,,,60,26
4,4,407,1,680,"407-680",1,1,54,6,,,40,26
4,4,407,1,680,"407-680",2,2,40,8,,,20,16
4,4,407,1,680,"407-680",3,1,78,8,,,60,14
4,4,407,1,680,"407-680",4,1,36,1,,,10,26
4,4,407,1,680,"407-680",5,2,28,2,,,7,26
4,4,408,2,630,"408-630",1,1,34,8,,,25,26
4,4,408,2,630,"408-630",2,1,36,11,,"TECHNICAL WORKER",36,16
4,4,408,2,630,"408-630",3,2,27,8,,,7,23
4,4,408,2,630,"408-630",4,1,56,1,,,35,26
4,4,408,2,630,"408-630",5,1,29,12,,,20,26
4,4,408,2,630,"408-630",6,2,48,2,,,30,26
4,4,412,1,1562,"412-1562",1,1,63,11,,"SECURITY",40,16
4,4,412,1,1562,"412-1562",2,2,55,11,,"FARMER",40,14
4,4,412,1,1562,"412-1562",3,1,36,1,,,10,26
4,4,412,1,1562,"412-1562",4,1,32,12,,,6,26
4,4,412,1,1562,"412-1562",5,2,27,2,,,5,34
4,4,416,1,372,"416-372",1,1,40,7,,,10,16
4,4,416,1,372,"416-372",2,2,30,8,,,10,26
4,4,416,1,372,"416-372",3,1,28,12,,,6,26
4,4,416,1,372,"416-372",4,1,56,1,,,25,26
4,4,416,1,372,"416-372",5,2,52,5,,,35,34
4,4,416,1,730,"416-730",1,1,38,1,,,10,26
4,4,416,1,730,"416-730",2,2,48,8,,,5,23
4,4,416,1,730,"416-730",3,2,30,8,,,5,26
4,4,416,1,730,"416-730",4,2,52,5,,,10,34
4,4,416,1,730,"416-730",5,2,30,2,,,6,41
4,4,417,1,678,"417-678",1,1,50,1,,,30,26
4,4,417,1,678,"417-678",2,2,43,2,,,20,26
4,4,417,1,678,"417-678",3,1,70,6,,,50,42
4,4,417,1,678,"417-678",4,2,60,5,,,40,42
4,4,417,1,678,"417-678",5,1,30,12,,,15,26
4,4,417,1,678,"417-678",6,1,65,8,,,35,42
4,4,419,1,1006,"419-1006",1,1,68,1,,,50,43
4,4,419,1,1006,"419-1006",2,1,40,8,,,7,26
4,4,419,1,1006,"419-1006",3,2,86,8,,,70,42
4,4,419,1,1006,"419-1006",4,1,45,12,,,15,26
4,4,419,1,1006,"419-1006",5,2,26,8,,,5,26
4,4,421,1,800,"421-800",1,1,67,1,,,10,322
4,4,421,1,800,"421-800",2,1,62,8,,,50,16
4,4,421,1,800,"421-800",3,1,40,12,,,15,16
4,4,421,1,800,"421-800",4,1,67,6,,,20,22
4,4,421,1,800,"421-800",5,2,51,8,,,20,16
2,5,502,2,3878,"502-3878",1,1,65,1,,,60,51
2,5,502,2,3878,"502-3878",2,1,45,9,,,25,52
2,5,502,2,3878,"502-3878",3,1,25,7,,,23,26
2,5,502,2,3878,"502-3878",4,1,38,5,,,34,52
2,5,502,2,3878,"502-3878",5,1,25,12,,,25,26
2,5,502,1,562,"502-562",1,1,35,1,,,15,42
2,5,502,1,562,"502-562",2,1,60,9,,,16,51
2,5,502,1,562,"502-562",3,1,35,12,,,20,42
2,5,502,1,562,"502-562",4,1,37,4,,,25,42
2,5,502,1,562,"502-562",5,2,40,7,,,20,42
2,5,502,1,562,"502-562",6,1,36,8,,,24,52
2,5,503,2,246,"503-246",1,1,52,1,,,52,26
2,5,503,2,246,"503-246",2,1,30,9,,,2,41
2,5,503,2,246,"503-246",3,1,60,8,,,60,23
2,5,503,2,246,"503-246",4,1,40,4,,,40,34
2,5,503,2,246,"503-246",5,1,61,12,,,52,0
2,5,504,2,1162,"504-1162",1,1,90,1,,,88,51
2,5,504,2,1162,"504-1162",2,2,60,2,,,45,51
2,5,504,2,1162,"504-1162",3,1,55,9,,,30,51
2,5,504,2,1162,"504-1162",4,1,50,12,,,35,51
2,5,504,2,1162,"504-1162",5,1,35,8,,,35,24
2,5,504,2,1162,"504-1162",6,1,53,11,,"ELDER",40,51
2,5,504,2,406,"504-406",1,1,50,1,,,25,51
2,5,504,2,406,"504-406",2,1,30,9,,,15,51
2,5,504,2,406,"504-406",3,1,50,12,,,25,51
2,5,504,2,406,"504-406",4,1,65,8,,,20,51
2,5,504,2,406,"504-406",5,1,38,5,,,25,42
2,5,504,2,406,"504-406",6,2,30,2,,,15,0
2,5,505,2,1292,"505-1292",1,1,38,1,,,38,51
2,5,505,2,1292,"505-1292",2,2,23,2,,,23,51
2,5,505,2,1292,"505-1292",3,1,70,8,,,70,51
2,5,505,2,1292,"505-1292",4,1,50,7,9,,40,51
2,5,505,2,1292,"505-1292",5,1,35,12,,,35,23
2,5,505,2,1292,"505-1292",7,1,43,4,,,4,34
2,5,505,2,1292,"505-1292",8,1,62,8,,,62,28
2,5,505,2,1716,"505-1716",1,1,98,1,,,98,51
2,5,505,2,1716,"505-1716",2,2,70,2,,,15,51
2,5,505,2,1716,"505-1716",3,1,50,9,,,25,51
2,5,505,2,1716,"505-1716",4,1,40,4,,,25,34
2,5,505,2,1716,"505-1716",5,1,40,7,,,3,41
2,5,505,2,1716,"505-1716",6,1,40,12,,,30,16
2,5,506,2,696,"506-696",1,1,30,1,,,30,26
2,5,506,2,696,"506-696",2,1,56,9,,,56,51
2,5,506,2,696,"506-696",3,1,28,8,,,28,16
2,5,506,2,696,"506-696",4,1,41,7,,,4,41
2,5,506,2,696,"506-696",5,1,35,12,,,35,16
2,5,506,2,830,"506-830",1,1,46,1,,,46,52
2,5,506,2,830,"506-830",2,1,67,9,,,67,51
2,5,506,2,830,"506-830",3,1,45,7,,,45,41
2,5,506,2,830,"506-830",4,1,50,4,,,40,34
2,5,506,2,830,"506-830",5,1,40,8,,,40,16
2,5,506,2,830,"506-830",6,1,44,12,,,41,16
2,5,507,2,230,"507-230",1,1,75,1,,,50,51
2,5,507,2,230,"507-230",2,1,60,9,,,40,51
2,5,507,2,230,"507-230",3,1,44,12,,,44,51
2,5,507,2,230,"507-230",4,1,45,8,,,45,51
2,5,507,2,230,"507-230",5,1,35,5,,,35,51
2,5,507,2,230,"507-230",6,2,50,2,,,30,51
2,5,508,2,2196,"508-2196",1,1,82,1,,,82,51
2,5,508,2,2196,"508-2196",2,2,65,2,,,45,51
2,5,508,2,2196,"508-2196",3,1,50,9,,,30,51
2,5,508,2,2196,"508-2196",4,1,41,12,,,25,51
2,5,508,2,2196,"508-2196",5,1,42,8,,,42,51
2,5,508,2,984,"508-984",1,1,45,1,,,45,16
2,5,508,2,984,"508-984",2,1,55,9,,,55,51
2,5,508,2,984,"508-984",3,1,56,4,,,50,34
2,5,508,2,984,"508-984",4,1,40,8,,,40,51
2,5,508,2,984,"508-984",5,1,45,12,,,45,16
2,5,509,2,1064,"509-1064",1,1,70,1,,,45,41
2,5,509,2,1064,"509-1064",2,1,75,9,,,50,51
2,5,509,2,1064,"509-1064",3,1,47,4,,,2,34
2,5,509,2,1064,"509-1064",4,1,50,5,,,40,34
2,5,509,2,1064,"509-1064",5,1,45,8,,,45,16
2,5,509,2,1064,"509-1064",6,2,60,2,,,40,51
2,5,509,2,1064,"509-1064",7,1,47,7,,,25,42
2,5,509,2,1064,"509-1064",8,1,35,11,,"CIVIL SERVANT",35,41
2,5,511,2,796,"511-796",1,1,50,1,,,50,23
2,5,511,2,796,"511-796",2,2,40,2,,,25,51
2,5,511,2,796,"511-796",3,1,75,9,,,50,51
2,5,511,2,796,"511-796",4,1,45,5,,,9,34
2,5,511,2,796,"511-796",5,1,50,4,,,1,34
2,5,511,2,796,"511-796",6,1,30,12,,,30,16
2,5,511,2,796,"511-796",7,1,60,8,,,60,51
2,5,513,2,348,"513-348",1,1,60,1,,,40,41
2,5,513,2,348,"513-348",2,1,58,9,,,58,51
2,5,513,2,348,"513-348",3,1,37,11,,"ASST HEADMASTER",31,51
2,5,513,2,348,"513-348",4,1,28,8,,,28,51
2,5,513,2,348,"513-348",5,1,36,12,,,36,51
2,5,514,2,1964,"514-1964",1,1,52,1,,,22,16
2,5,514,2,1964,"514-1964",2,2,30,2,,,7,51
2,5,514,2,1964,"514-1964",3,1,47,9,,,20,51
2,5,514,2,1964,"514-1964",4,1,35,8,,,12,16
2,5,514,2,1964,"514-1964",5,1,40,10,,,10,26
2,5,514,2,1964,"514-1964",6,1,55,6,,,25,41
2,5,516,2,134,"516-134",1,1,35,1,,,35,16
2,5,516,2,134,"516-134",2,2,40,8,,,25,16
2,5,516,2,134,"516-134",3,1,38,7,,,38,41
2,5,516,2,134,"516-134",4,1,32,5,,,32,34
2,5,516,2,134,"516-134",5,1,42,8,,,42,16
2,5,516,2,134,"516-134",6,1,62,9,,,45,51
2,5,517,2,1424,"517-1424",1,1,55,1,,,53,41
2,5,517,2,1424,"517-1424",2,1,48,9,,,43,52
2,5,517,2,1424,"517-1424",3,1,35,5,,,32,34
2,5,517,2,1424,"517-1424",4,1,29,7,,,7,41
2,5,517,2,1424,"517-1424",5,1,30,12,,,28,31
2,5,518,2,1304,"518-1304",1,1,38,1,,,36,26
2,5,518,2,1304,"518-1304",2,1,50,9,,,50,51
2,5,518,2,1304,"518-1304",3,1,42,7,,,13,42
2,5,518,2,1304,"518-1304",4,1,55,8,,,25,52
2,5,518,2,1304,"518-1304",5,1,30,12,,,30,26
2,5,518,2,1588,"518-1588",1,1,50,1,,,35,52
2,5,518,2,1588,"518-1588",2,1,40,9,,,40,51
2,5,518,2,1588,"518-1588",3,1,35,4,,,6,34
2,5,518,2,1588,"518-1588",4,1,25,7,,,24,41
2,5,518,2,1788,"518-1788",1,1,62,1,,,62,16
2,5,518,2,1788,"518-1788",2,1,57,9,,,4,41
2,5,518,2,1788,"518-1788",3,2,27,7,,,9,41
2,5,518,2,1788,"518-1788",4,1,55,11,,"MAI UNGUWA",55,16
2,5,518,2,1788,"518-1788",5,2,30,4,,,30,34
2,5,518,2,1788,"518-1788",6,1,42,12,,,42,16
2,5,518,2,2802,"518-2802",1,1,56,1,,,53,34
2,5,518,2,2802,"518-2802",2,1,39,12,,,19,41
2,5,518,2,2802,"518-2802",3,1,42,4,,,8,34
2,5,518,2,2802,"518-2802",4,1,35,8,,,20,0
2,5,518,2,2802,"518-2802",5,1,50,9,,,2,41
2,5,520,2,1756,"520-1756",1,1,51,1,,,51,51
2,5,520,2,1756,"520-1756",2,1,60,9,,,50,51
2,5,520,2,1756,"520-1756",3,1,43,12,,,25,16
2,5,520,2,1756,"520-1756",4,2,40,8,,,10,51
2,5,520,2,1756,"520-1756",5,1,40,8,,,40,13
5,6,601,2,16,"601-16",1,1,68,1,,,40,34
5,6,601,2,16,"601-16",2,2,54,2,,,40,16
5,6,601,2,16,"601-16",3,1,56,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",56,26
5,6,601,2,16,"601-16",4,1,30,12,,,18,26
5,6,601,2,16,"601-16",5,1,35,9,,,12,41
5,6,601,2,16,"601-16",6,2,58,8,11,"WOMAN LEADER",49,16
5,6,601,2,16,"601-16",7,1,34,7,,,8,34
5,6,601,2,16,"601-16",8,1,56,4,,,8,34
5,6,601,2,640,"601-640",1,1,73,1,,,6,43
5,6,601,2,640,"601-640",2,2,53,2,,,8,42
5,6,601,2,640,"601-640",3,1,55,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",25,34
5,6,601,2,640,"601-640",4,1,43,12,,,18,34
5,6,601,2,640,"601-640",5,2,65,8,11,"WOMANLEADER",19,41
5,6,601,2,640,"601-640",6,1,42,9,,,20,26
5,6,601,2,640,"601-640",7,2,52,7,,,20,41
5,6,601,2,640,"601-640",8,2,48,4,,,18,43
5,6,602,2,1356,"602-1356",1,1,70,1,,,60,26
5,6,602,2,1356,"602-1356",2,2,46,2,,,46,16
5,6,602,2,1356,"602-1356",3,1,37,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",37,26
5,6,602,2,1356,"602-1356",4,1,35,7,,,8,26
5,6,602,2,1356,"602-1356",5,2,42,11,,"WOMANLEADER",42,0
5,6,602,2,1356,"602-1356",6,1,23,12,,,23,26
5,6,602,2,1356,"602-1356",7,1,75,9,,,70,34
5,6,602,2,1356,"602-1356",8,1,50,4,,,2,34
5,6,604,1,858,"604-858",1,1,50,1,,,30,43
5,6,604,1,858,"604-858",2,2,47,2,,,30,26
5,6,604,1,858,"604-858",3,1,50,4,,,38,42
5,6,604,1,858,"604-858",4,1,50,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",40,34
5,6,604,1,858,"604-858",5,1,44,12,,,20,42
5,6,604,1,858,"604-858",6,2,50,11,,"WOMENLEADER",27,34
5,6,604,1,858,"604-858",7,1,47,9,,,32,26
5,6,604,1,858,"604-858",8,2,46,7,,,25,41
5,6,605,2,162,"605-162",1,1,40,1,,,36,26
5,6,605,2,162,"605-162",2,2,36,2,,,8,42
5,6,605,2,162,"605-162",3,2,50,4,,,45,42
5,6,605,2,162,"605-162",4,1,48,11,,"Comunity development committe chairman",40,26
5,6,605,2,162,"605-162",5,1,37,12,,,28,34
5,6,605,2,162,"605-162",6,2,54,8,11,"WOMEN LEADER",38,26
5,6,605,2,162,"605-162",7,1,64,9,,,30,26
5,6,605,2,162,"605-162",8,2,55,7,11,"MIDWIFE",38,42
5,6,606,2,790,"606-790",1,1,71,1,,,8,42
5,6,606,2,790,"606-790",2,2,54,2,,,5,26
5,6,606,2,790,"606-790",3,1,40,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",40,34
5,6,606,2,790,"606-790",4,1,30,12,,,30,26
5,6,606,2,790,"606-790",5,2,35,11,,"WOMANLEADER",35,16
5,6,606,2,790,"606-790",6,1,43,5,,,15,34
5,6,606,2,790,"606-790",7,1,50,9,,,46,42
5,6,606,2,790,"606-790",8,1,55,7,,,55,43
5,6,607,2,1892,"607-1892",1,1,54,1,,,18,42
5,6,607,2,1892,"607-1892",2,2,48,2,,,6,26
5,6,607,2,1892,"607-1892",3,1,30,11,,"VICE CHAIRMAN COMMUNITY DEVELOPMENT COMMITEE",15,26
5,6,607,2,1892,"607-1892",4,2,69,11,,"WOMANLEADER",44,16
5,6,607,2,1892,"607-1892",5,1,54,9,,,25,34
5,6,607,2,1892,"607-1892",6,1,55,11,,"HEADMASTER",45,34
5,6,607,2,1892,"607-1892",7,2,35,7,,,16,41
5,6,607,2,1892,"607-1892",8,1,42,12,,,30,26
5,6,608,2,1288,"608-1288",1,1,52,1,,,15,42
5,6,608,2,1288,"608-1288",2,2,40,2,,,10,16
5,6,608,2,1288,"608-1288",3,1,34,11,,"COMMUNITY DEVELOPMENT COMMITTE CHAIRMAN",25,26
5,6,608,2,1288,"608-1288",4,1,33,12,,,8,42
5,6,608,2,1288,"608-1288",5,2,34,11,,"WOMAN LEADER",12,0
5,6,608,2,1288,"608-1288",6,2,50,4,,,33,34
5,6,608,2,1288,"608-1288",7,1,68,9,,,45,34
1,7,701,2,104,"701-104",1,1,55,1,,,45,322
1,7,701,2,104,"701-104",2,1,58,4,,,48,34
1,7,701,2,104,"701-104",3,1,58,7,,,33,322
1,7,701,2,104,"701-104",4,1,56,11,,"lead farmer",41,321
1,7,701,2,104,"701-104",5,1,26,12,,,22,41
1,7,702,2,954,"702-954",1,1,58,1,,,58,34
1,7,702,2,954,"702-954",2,2,49,2,,,10,16
1,7,702,2,954,"702-954",3,1,37,11,,"market chairman",17,26
1,7,702,2,954,"702-954",4,1,42,12,,,12,26
1,7,702,2,954,"702-954",5,1,58,11,,"lead farmer",15,16
1,7,702,2,954,"702-954",6,1,40,8,,,15,16
1,7,702,2,954,"702-954",7,1,50,4,,,25,42
1,7,704,2,10,"704-10",1,1,57,5,,,26,34
1,7,704,2,10,"704-10",2,1,35,8,,,35,41
1,7,704,2,10,"704-10",3,1,40,3,,,40,26
1,7,704,2,10,"704-10",4,1,27,8,,,27,0
1,7,704,2,10,"704-10",5,1,42,11,,"Member of the elders",42,16
1,7,704,2,10,"704-10",6,1,60,1,,,60,0
1,7,705,1,3834,"705-3834",1,1,55,1,,,55,42
1,7,705,1,3834,"705-3834",2,2,28,5,,,18,34
1,7,705,1,3834,"705-3834",3,1,35,4,,,35,34
1,7,705,1,3834,"705-3834",4,1,45,12,,,45,34
1,7,705,1,3834,"705-3834",5,2,40,2,,,18,34
1,7,705,1,3834,"705-3834",6,1,95,11,,"HE IS THE ELDERS PERSON IN THE COMMUNITY",95,16
1,7,708,2,754,"708-754",1,1,57,1,,,57,0
1,7,708,2,754,"708-754",2,1,60,5,,,60,34
1,7,708,2,754,"708-754",3,1,58,9,,,58,16
1,7,708,2,754,"708-754",4,2,53,2,,,33,16
1,7,708,2,754,"708-754",5,1,36,12,,,36,23
1,7,709,2,1226,"709-1226",1,1,60,1,,,32,26
1,7,709,2,1226,"709-1226",3,1,25,5,,,22,34
1,7,709,2,1226,"709-1226",4,1,26,9,,,15,26
1,7,709,2,1226,"709-1226",5,1,30,8,,,17,23
1,7,709,2,1226,"709-1226",6,1,80,11,,"Elderst man in the community.",80,16
1,7,709,2,1226,"709-1226",7,1,25,7,,,15,41
1,7,709,2,1226,"709-1226",8,2,32,7,,,8,26
1,7,711,2,2532,"711-2532",1,1,41,1,,,41,41
1,7,711,2,2532,"711-2532",2,1,67,11,,"Retired  headmsster",67,42
1,7,711,2,2532,"711-2532",3,1,40,12,,,40,26
1,7,711,2,2532,"711-2532",4,1,45,3,,,45,23
1,7,711,2,2532,"711-2532",5,1,62,11,,"Retied  police officer",7,16
1,7,711,2,2532,"711-2532",6,2,32,2,,,7,34
1,7,713,2,304,"713-304",1,1,52,1,,,48,26
1,7,713,2,304,"713-304",2,1,35,12,,,35,16
1,7,713,2,304,"713-304",3,1,65,3,,,65,16
1,7,713,2,304,"713-304",4,1,32,11,,"Secretary to the chief",32,26
1,7,713,2,304,"713-304",5,1,95,11,,"The elderst man in the community.",95,0
1,7,713,1,694,"713-694",1,1,68,1,,,8,16
1,7,713,1,694,"713-694",2,2,54,8,,,22,26
1,7,713,1,694,"713-694",3,1,40,11,,"Secretary to the headman",15,26
1,7,713,1,694,"713-694",4,1,54,7,,,19,41
1,7,713,1,694,"713-694",5,1,63,3,,,63,42
1,7,715,2,780,"715-780",1,1,41,1,,,41,26
1,7,715,2,780,"715-780",2,1,31,12,,,31,26
1,7,715,2,780,"715-780",3,1,60,11,,"lead farmer",48,0
1,7,715,2,780,"715-780",4,2,35,8,,,35,16
1,7,715,2,780,"715-780",5,2,34,8,,,29,16
1,7,715,2,780,"715-780",6,1,60,11,,"member Village Council spoke man",60,34
1,7,716,2,458,"716-458",1,1,70,1,,,37,321
1,7,716,2,458,"716-458",2,1,71,4,,,52,42
1,7,716,2,458,"716-458",4,1,40,12,,,20,34
1,7,716,2,458,"716-458",5,2,55,7,,,28,322
1,7,716,2,458,"716-458",6,1,42,2,,,30,41
1,7,716,2,458,"716-458",7,2,45,8,,,20,26
1,7,717,2,478,"717-478",1,1,53,1,,,47,26
1,7,717,2,478,"717-478",2,1,47,7,,,22,26
1,7,717,2,478,"717-478",3,1,49,4,,,42,42
1,7,717,2,478,"717-478",4,2,55,8,,,35,13
1,7,717,2,478,"717-478",5,2,45,5,,,22,34
1,7,717,2,478,"717-478",6,1,40,12,,,37,26
1,7,717,2,478,"717-478",7,1,65,11,,"security chief",26,61
1,7,718,2,1228,"718-1228",1,1,48,1,,,48,26
1,7,718,2,1228,"718-1228",2,1,50,11,,"community leader",50,41
1,7,718,2,1228,"718-1228",3,1,68,9,,,23,16
1,7,718,2,1228,"718-1228",4,2,49,8,,,49,16
1,7,718,2,1228,"718-1228",5,1,35,11,,"lead farmer",35,16
1,7,718,2,1228,"718-1228",6,1,58,4,5,,58,34
1,7,718,2,1228,"718-1228",7,1,53,3,,,53,0
1,7,718,2,1640,"718-1640",1,1,45,1,,,45,26
1,7,718,2,1640,"718-1640",2,1,56,11,,"lead farmer",40,322
1,7,718,2,1640,"718-1640",3,1,32,8,,,32,16
1,7,718,2,1640,"718-1640",4,2,30,8,,,30,16
1,7,718,2,1640,"718-1640",5,1,45,9,,,38,16
1,7,718,2,504,"718-504",1,1,52,1,,,52,34
1,7,718,2,504,"718-504",2,1,26,12,,,26,41
1,7,718,2,504,"718-504",3,1,45,11,,"community leader",45,16
1,7,718,2,504,"718-504",4,2,43,7,,,40,322
1,7,718,2,504,"718-504",5,2,42,2,,,22,34
1,7,718,2,504,"718-504",6,2,36,8,,,36,26
1,7,719,2,270,"719-270",1,1,92,1,,,92,0
1,7,719,2,270,"719-270",2,1,37,12,,,37,26
1,7,719,2,270,"719-270",3,2,45,8,,,35,0
1,7,719,2,270,"719-270",4,1,67,4,5,,42,43
1,7,719,2,270,"719-270",5,2,87,2,,,55,0
1,7,721,2,2400,"721-2400",1,1,50,9,,,50,26
1,7,721,2,2400,"721-2400",2,1,80,1,,,80,0
1,7,721,2,2400,"721-2400",3,1,62,3,,,31,23
1,7,721,2,2400,"721-2400",4,1,60,8,,,60,27
1,7,721,2,2400,"721-2400",5,1,35,8,,,35,25
1,7,721,2,2400,"721-2400",6,1,27,11,,"Secretary to youth",21,26
1,7,721,2,2400,"721-2400",7,1,32,12,,,32,26
1,7,721,2,2400,"721-2400",8,1,34,5,,,23,34
1,7,723,2,1088,"723-1088",1,1,52,1,,,52,26
1,7,723,2,1088,"723-1088",2,1,60,9,,,10,26
1,7,723,2,1088,"723-1088",3,1,60,11,,"Community  Chairman",55,26
1,7,723,2,1088,"723-1088",4,1,51,8,,,51,16
1,7,723,2,1088,"723-1088",5,2,51,5,,,10,31
1,7,723,2,1088,"723-1088",6,2,40,2,,,30,16
2,8,805,2,46,"805-46",1,1,51,1,6,,51,34
2,8,805,2,46,"805-46",2,1,38,5,,,38,42
2,8,805,2,46,"805-46",3,1,38,11,,"YOUTH (OTPHANT LEADER)",38,26
2,8,805,2,46,"805-46",4,1,45,9,,,45,41
2,8,805,2,46,"805-46",6,2,33,11,,"WOMAN LEADER",33,41
2,8,805,2,46,"805-46",7,1,49,8,,,49,41
2,8,805,2,46,"805-46",8,1,30,12,,,30,26
2,8,821,1,12,"821-12",1,1,42,1,,,28,41
2,8,821,1,12,"821-12",2,1,32,8,,,28,26
2,8,821,1,12,"821-12",4,2,25,11,,"WOMAN   LEADER",25,51
2,8,821,1,12,"821-12",5,1,27,12,,,20,51
2,8,821,1,12,"821-12",6,1,21,11,,"STUDENT",21,25
2,8,821,1,12,"821-12",7,1,45,9,,,38,51
2,8,821,1,1448,"821-1448",1,1,35,1,,,35,26
2,8,821,1,1448,"821-1448",2,1,58,9,,,51,51
2,8,821,1,1448,"821-1448",3,1,35,6,,,10,16
2,8,821,1,1448,"821-1448",4,1,30,12,,,30,51
